timestamp,protocol,src_ip,src_port,dst_ip,dst_port,prediction
2024-07-06 16:44:24.583187,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.584962,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.584988,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.595749,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.600836,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.603398,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.603421,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.608258,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.609692,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.609703,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.609802,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.609807,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.609808,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.609809,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.609913,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.609973,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.613897,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.615368,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.618720,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.618877,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.624387,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.624398,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.624576,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.628458,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.628470,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.628473,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.628481,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.628521,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.628523,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.628524,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.628525,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.628814,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.628836,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.630328,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.630336,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.630454,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.635305,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.636481,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.636605,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.637953,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.639142,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.648532,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.683210,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.693825,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.704311,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.704381,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.704621,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.714909,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.717965,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.728919,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742072,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742203,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742211,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742212,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742213,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742339,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742344,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742345,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742346,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742347,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742369,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742371,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742483,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742486,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742488,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742489,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742605,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742609,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.742610,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.759446,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.761240,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.761310,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.769709,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.804960,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.815113,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.826513,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.826780,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.826913,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.837701,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.841632,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.852287,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.852466,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.853722,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.855830,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.862764,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.862779,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.863936,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.865877,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.866170,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.874278,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.874346,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.874578,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.876198,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.876342,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.876422,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.876507,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.884557,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.885074,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.885103,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.888250,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.895573,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.924553,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.930036,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.931129,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.984890,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.985133,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.990118,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990129,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990130,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990131,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990205,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990212,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990214,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990215,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990216,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990251,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990253,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990349,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990352,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990353,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990401,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990403,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990404,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990405,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990542,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.990602,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990605,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990606,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.990676,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:24.995428,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.995528,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:24.995737,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:25.018050,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:25.019926,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:25.029413,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:25.038038,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.038081,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.039511,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:25.039638,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:25.039741,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:25.042044,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:25.043190,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:25.048405,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.048690,UDP,192.168.1.2,36162,142.250.178.4,443,1.0
2024-07-06 16:44:25.049914,UDP,142.250.178.4,443,192.168.1.2,36162,0.0
2024-07-06 16:44:25.050775,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.050783,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.050785,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.050786,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.050941,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.050945,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.050946,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.050947,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.050948,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051145,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051149,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051150,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051151,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051152,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051156,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051157,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051241,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051244,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051245,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051246,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051315,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.051393,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051396,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051397,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051398,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051399,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051400,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051401,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051402,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051407,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051568,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051571,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051572,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051573,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051574,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051611,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051613,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051797,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051799,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051800,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051801,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051802,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051847,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051853,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051854,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051859,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051910,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051911,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051912,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051913,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051914,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051915,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.051926,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.051960,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052097,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.052157,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052164,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052165,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052166,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052208,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052209,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052210,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052211,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052238,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052240,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052352,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.052769,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052775,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052776,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052777,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.052880,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.052952,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053021,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053023,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053030,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053031,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053032,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053033,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053034,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053045,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053077,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053079,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053171,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.053235,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053297,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053304,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053305,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053306,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053307,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053365,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053372,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053373,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053374,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053375,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053427,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053429,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053430,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053431,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053432,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053433,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.053602,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.054067,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054072,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054073,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054197,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054201,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054202,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054203,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054236,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054238,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054239,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054412,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054419,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054420,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054475,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054477,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054478,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054479,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054480,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054481,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054522,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054524,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054525,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054565,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054568,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054569,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054587,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.054744,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054747,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054748,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054793,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054799,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054800,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054801,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054838,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054840,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054841,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.054858,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.054959,UDP,192.168.1.2,42580,142.250.187.195,443,1.0
2024-07-06 16:44:25.055432,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055437,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055439,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055591,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055598,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055599,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055600,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055601,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055630,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055632,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055775,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055777,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055821,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055832,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055833,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055835,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055880,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055885,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055886,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055887,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055888,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055924,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055926,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055927,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.055928,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
2024-07-06 16:44:25.056147,UDP,142.250.187.195,443,192.168.1.2,42580,0.0
